,COD_PROVINCIA,NOM_PROVINCIA,COD_MUNICIPIO,TIPO,NOMBRE,DIRECCION,COD_POSTAL,TELEFONO,FAX,WEB,CATALOGO,EMAIL,CENTRAL,COD_CARACTER,DESC_CARACTER,DECRETO,LATITUDE,LONGITUDE
233,12,CASTELLÓN,28,BIBLIOTECA MOVIL O TEMPORAL,BIBLIOTECA MOVIL O TEMPORAL HELIÓPOLIS BENICÀSSIM,AVENIDA FERRANDIS SALVADOR Nº S/N,", CP 12560", TELF.964300962, , , , ,N,PU,PÚBLICA,N,39.9872013,0.0224865
234,12,CASTELLÓN,31,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL  BORRIOL,CALLE REY DON JAIME Nº 7,", CP 12190", TELF.964322174, FAX.964321401 AYTO,HTTP://BIBLIOBORRIOL.BLOGSPOT.COM/, ,BIBLIO_BORRIOL@HOTMAIL.COM,N,PU,PÚBLICA,N,39.4756553,-0.3811141
235,12,CASTELLÓN,32,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL CASA DE LA CULTURA BORRIANA,PLAZA DE LA MERCED Nº S/N,", CP 12530", TELF.964033961, FAX.964510184,HTTP://WWW.BIBLIOTECASPUBLICAS.ES/BURRIANA/INDEX.JSP,HTTP://BURRIANA-BIBLIOTECA.NO-IP.ORG/JOPAC/CONTROLADORCONOPAC,BIBLIOTECA.BURRIANA@GMAIL.COM,N,PU,PÚBLICA,S,39.472634,-0.3779563
236,12,CASTELLÓN,33,AGENCIA DE LECTURA,AGENCIA DE LECTURA  CABANES,CALLE TEATRE Nº S/N,", CP 12180", TELF.964657115, FAX.964331461 AYTO, , ,BIBLIOCABANES@CABANES.ES,N,PU,PÚBLICA,N,39.1639021,-0.2566657
237,12,CASTELLÓN,34,AGENCIA DE LECTURA,AGENCIA DE LECTURA CENTRO DE CULTURA CÀLIG,AVENIDA CONSTITUCIÓN Nº 5,", CP 12589", TELF.964492645, , , ,INFO@AJUNTAMENTDECALIG.ORG,N,PU,PÚBLICA,N,39.4627337,-0.4212263
238,12,CASTELLÓN,39,AGENCIA DE LECTURA,AGENCIA DE LECTURA  CASTELLNOVO,CALLE SECANO Nº S/N,", CP 12413", TELF.964137296, FAX.964137401 AYTO, , ,BIBLIOTECACASTELLNOVO@GMAIL.COM,N,PU,PÚBLICA,N,39.8623201,-0.4592534
239,12,CASTELLÓN,4,AGENCIA DE LECTURA,AGENCIA DE LECTURA  ALCOSSEBRE,CALLE SAN JOSÉ Nº 48-B,", CP 12579", TELF.964414226, , , ,AXIVERT_VIC@GVA.ES,N,PU,PÚBLICA,N,39.4195418,-0.3901673
240,12,CASTELLÓN,4,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL EDIFICIO CESAL ALCALÀ DE XIVERT,PASEO HÉROES DE MARRUECOS Nº 2,", CP 12570", TELF.964150080, FAX.964410139 AYTO, , ,AXIVERT_EUG@GVA.ES,S,PU,PÚBLICA,N,39.4840108,-0.7532808999999999
241,12,CASTELLÓN,40,CENTRO DE DOCUMENTACION,CENTRO DE DOCUMENTACION DEL INSTITUTO DE PROMOCIÓN CERÁMICA CASTELLÓ DE LA PLANA,AVENIDA VALL D'UIXÓ Nº 25,", CP 12004", TELF.964359902, FAX.964359940,HTTP://WWW.IPC.ORG.ES,HTTP://WWW.IPC.ORG.ES/CENTRO_DOCUMENTACION.HTML,IPCDIP@DIPCAS.ES,N,PU,PÚBLICA,N,39.8203666,-0.2300692
242,12,CASTELLÓN,40,AGENCIA DE LECTURA,AGENCIA DE LECTURA LA SALERA CASTELLÓ DE LA PLANA,N/C CUADRA LA SALERA Nº S/N,", CP 12006", TELF.964241040, FAX.964246891,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0047,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0047, ,N,PU,PÚBLICA,S,39.9793081,-0.063392
243,12,CASTELLÓN,40,BIBLIOTECA PUBLICA PROVINCIAL,BIBLIOTECA PUBLICA PROVINCIAL DE CASTELLO CASTELLÓ DE LA PLANA,CALLE RAFALAFENA Nº 29,", CP 12003", TELF.964558380, FAX.964236557,HTTP://WWW.BIBLIOTECASPUBLICAS.ES/CASTELLON/,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=BPEC,BPEC@GVA.ES,N,PU,PÚBLICA,S,39.988569,-0.0308667
244,12,CASTELLÓN,40,BIBLIOTECA UNIVERSITARIA,BIBLIOTECA UNIVERSITARIA UNIVERSITAT JAUME I CASTELLÓ DE LA PLANA,EDIFICIO CAMPUS DEL RIU SEC,", CP 12071", TELF.964728761/62, FAX.964728778,HTTP://SIC.UJI.ES/CD/,HTTP://SIC.UJI.ES/CD/OPAC/CATALAN/,BIBLIOTECA@UJI.ES,N,PU,PÚBLICA,N,39.99635019999999,-0.0662532
245,12,CASTELLÓN,40,BIBLIOTECA MOVIL O TEMPORAL,BIBLIOTECA MOVIL O TEMPORAL BIBLIOBÚS DIPUTACIÓ DE CASTELLÓ CASTELLÓ DE LA PLANA,AVENIDA VALL D'UIXÓ Nº 25,", CP 12004", TELF.606399901/964359447, FAX.964359449,HTTP://WWW.DIPCAS.ES,HTTP://WWW2.DIPCAS.ES/DIP_PUBLICACIONES/DEFAULT.ASP,BIBLIOBUS@DIPCAS.ES,N,PU,PÚBLICA,N,39.8203666,-0.2300692
246,12,CASTELLÓN,40,CENTRO DE DOCUMENTACION,CENTRO DE DOCUMENTACION ALICER CASTELLÓ DE LA PLANA,AVENIDA DEL MAR Nº S/N,", CP 12003", TELF.964342424, FAX.964343225,HTTP://WEBITC.ITC.UJI.ES/PAGINAS/DEFAULT.ASPX, ,MJOSE@ITC.UJI.ES,N,PR,PRIVADA,N,39.9828027,-0.0228672
247,12,CASTELLÓN,40,CENTRO DE DOCUMENTACION,CENTRO DE DOCUMENTACION ITC-AICE CASTELLÓ DE LA PLANA,AVENIDA VICENT SOS BAYNAT-CAMPUS RIU SEC Nº S/N,", CP 12006", TELF.964342424, FAX.964342425,HTTP://WEBITC.ITC.UJI.ES/PAGINAS/DEFAULT.ASPX, ,MJOSE@ITC.UJI.ES,N,PR,PRIVADA,N,39.9945711,-0.0689003
248,12,CASTELLÓN,40,BIBLIOTECA ESPECIALIZADA,BIBLIOTECA ESPECIALIZADA COLEGIO DE ABOGADOS CASTELLÓ DE LA PLANA,CALLE TEMPRADO Nº 15,", CP 12002", TELF.964224798, FAX.964239451,HTTP://WWW.ICACS.COM, ,BIBLIOTECA@ICACS.COM,N,PR,PRIVADA,N,39.9834489,-0.0370239
249,12,CASTELLÓN,40,BIBLIOTECA ESPECIALIZADA,BIBLIOTECA ESPECIALIZADA COLEGIO TERRITORIAL DE ARQUITECTOS CASTELLÓ DE LA PLANA,CALLE ENSENYAMENT Nº 4,", CP 12001", TELF.964723535/4224158, FAX.964229400,HTTP://WWW.COACV.ORG/,HTTP://WWW.COACV.ORG/,LLEDO@CTAC.ES,N,PR,PRIVADA,N,39.4840108,-0.7532808999999999
250,12,CASTELLÓN,40,BIBLIOTECA ESPECIALIZADA,BIBLIOTECA ESPECIALIZADA DEL MUSEO DE BELLAS ARTES CASTELLÓ DE LA PLANA,AVENIDA HERMANOS BOU Nº 28,", CP 12003", TELF.964727526, FAX.964727521,HTTP://WWW2.DIPCAS.ES/MUSEOS/BELLESARTS/HOME.ASP, ,BIBLIOTECA@CULTURALCAS.COM,N,PU,PÚBLICA,N,39.9826363,-0.0300268
251,12,CASTELLÓN,40,BIBLIOTECA ESPECIALIZADA,BIBLIOTECA ESPECIALIZADA SIAP DE LA DIPUTACIÓ DE CASTELLÓ CASTELLÓ DE LA PLANA,AVENIDA GERMANS BOU-EDIFICI MUSEU Nº 28,", CP 12003", TELF.964359869, FAX.964359581, , ,ARQUEOLOGIA@DIPCAS.ES,N,PU,PÚBLICA,N,39.9824066,-0.0296172
252,12,CASTELLÓN,40,BIBLIOTECA PRIVADA,BIBLIOTECA PRIVADA DE LA SOCIEDAD CASTELLONENSE DE CULTURA CASTELLÓ DE LA PLANA,CALLE MAYOR Nº 87,", CP 12001", TELF.964727508, , , , ,N,PR,PRIVADA,N,39.4740082,-0.4125683
253,12,CASTELLÓN,40,BIBLIOTECA AUXILIAR ARCHIVO,BIBLIOTECA AUXILIAR ARCHIVO DE LA DIPUTACIÓN PROVINCIAL CASTELLÓ DE LA PLANA,AVENIDA VALL D'UIXÓ Nº 25 PISO 2,", CP 12004", TELF.964359704, FAX.964359916,HTTP://WWW.DIPCAS.ES, ,ARCHIVO@DIPCAS.ES,N,PU,PÚBLICA,N,39.8203666,-0.2300692
254,12,CASTELLÓN,40,BIBLIOTECA ESPECIALIZADA,BIBLIOTECA ESPECIALIZADA HOSPITAL LA MAGDALENA PROFESIONAL CASTELLÓ DE LA PLANA,CALLE CUADRA COLLET - PARTIDA BOVALAR Nº 32,", CP 12004", TELF.964730008, FAX.964730087, , ,HERRERO_LUI@GVA.ES,N,PU,PÚBLICA,N,39.98767,-0.25501
255,12,CASTELLÓN,40,BIBLIOTECA HOSPITALARIA,BIBLIOTECA HOSPITALARIA HOSPITAL GENERAL UNIVERSITARI DE CASTELLÓ CASTELLÓ DE LA PLANA,AVENIDA BENICASSIM Nº S/N,", CP 12004", TELF.964725000 EXT-454544, FAX.964726557, , ,QUERAL_LIN@GVA.ES,N,PU,PÚBLICA,N,40.002039,-0.040621
256,12,CASTELLÓN,40,BIBLIOTECA HOSPITALARIA,BIBLIOTECA HOSPITALARIA HOSPITAL LA MAGDALENA CASTELLÓ DE LA PLANA,CALLE CUADRA COLLET - PARTIDA BOVALAR Nº 32,", CP 12004", TELF.964730000 EXT-3245, FAX.964730087, , ,GARCES_GLO@GVA.ES,N,PU,PÚBLICA,N,39.98767,-0.25501
257,12,CASTELLÓN,40,AGENCIA DE LECTURA,AGENCIA DE LECTURA CENSAL CASTELLÓ DE LA PLANA,AVENIDA CASALDUCH Nº 84-BA,", CP 12005", TELF.964256293, ,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0047,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0047, ,N,PU,PÚBLICA,S,39.9767686,-0.0424636
258,12,CASTELLÓN,40,BIBLIOTECA UNIVERSITARIA,BIBLIOTECA UNIVERSITARIA CASA ABADÍA FUNDACIÓN CAJA CASTELLÓN CASTELLÓ DE LA PLANA,PLAZA DE LA HIERBA Nº S/N,", CP 12001", TELF.964232024, , , ,CASABADIA@FUNDACIONCAJACASTELLON.ES,N,PR,PRIVADA,N,39.9863563,-0.0513246
259,12,CASTELLÓN,40,AGENCIA DE LECTURA,AGENCIA DE LECTURA HERMANOS BOU CASTELLÓ DE LA PLANA,CALLE HERMANOS BOU Nº 26,", CP 12003", TELF.964224154, ,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0047,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0047, ,N,PU,PÚBLICA,N,39.9783665,-0.0125514
260,12,CASTELLÓN,40,BIBLIOTECA ESPECIALIZADA,BIBLIOTECA ESPECIALIZADA CENTRO INTERNACIONAL BANCAJA PARA LA PAZ Y EL DESARROLLO CASTELLÓ DE LA PLANA,CALLE ENMEDIO Nº 82,", CP 12001", TELF.964232551, FAX.964230212 ,HTTP://WWW.EPD.UJI.ES/, ,CIBPD@FUNDACIONCAJACASTELLON.ES,N,PR,PRIVADA,N,39.9868342,-0.0382269
261,12,CASTELLÓN,40,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL  CASTELLÓ DE LA PLANA,CALLE MAJOR Nº 89,", CP 12001", TELF.964229502, ,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0047,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0047,CASTELLO_BIB@GVA.ES,S,PU,PÚBLICA,S,39.6688362,-0.3406423
262,12,CASTELLÓN,40,AGENCIA DE LECTURA,AGENCIA DE LECTURA JOAN BAPTISTA CAMPOS CRUAÑES CASTELLÓ DE LA PLANA,PLAZA PINTOR PORCAR Nº 1,", CP 12100", TELF.964281899, ,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0047,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0047, ,N,PU,PÚBLICA,S,39.9731552,0.0117891
263,12,CASTELLÓN,40,BIBLIOTECA ESPECIALIZADA,"BIBLIOTECA ESPECIALIZADA CÁMARA DE COMERCIO,INDUSTRIA Y NAVEGACIÓN CASTELLÓ DE LA PLANA",AVENIDA HERMANOS BOU Nº 79,", CP 12003", TELF.964356500, FAX.964356510,HTTP://WWW.CAMARACASTELLON.COM/BIBLIOTECA,HTTP://WWW.CAMARACASTELLON.COM/OTROS-SERVICIOS/BIBLIOTECA/CATALOGO/BUSQUEDA_MAIN.ASP?ID=6,MGARCIA@CAMARACASTELLON.COM  /  JAMARTINEZ@CAMARACASTELLON.COM,N,PR,PRIVADA,N,39.9817796,-0.0245841
264,12,CASTELLÓN,40,AGENCIA DE LECTURA,AGENCIA DE LECTURA PRIMER MOLI CASTELLÓ DE LA PLANA,PLAZA DEL PRIMER MOLI Nº S/N,", CP 12004", TELF.964224028, ,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0047,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0047, ,N,PU,PÚBLICA,N,39.99319,-0.0327799
265,12,CASTELLÓN,40,AGENCIA DE LECTURA,AGENCIA DE LECTURA ANTIGUA ESTACION CASTELLÓ DE LA PLANA,PLAZA ESPA?A Nº 1,", CP 12002", TELF.964203650, ,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0047,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0047, ,N,PU,PÚBLICA,N,39.4185108,-0.4007346000000001
266,12,CASTELLÓN,40,AGENCIA DE LECTURA,AGENCIA DE LECTURA SAN AGUSTIN-SAN MARCOS CASTELLÓ DE LA PLANA,CALLE ALBACETE Nº 27,", CP 12004", TELF.964254009, ,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0047,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0047, ,N,PU,PÚBLICA,N,39.46290190000001,-0.3841607
267,12,CASTELLÓN,40,AGENCIA DE LECTURA,AGENCIA DE LECTURA MANUEL AZAÑA CASTELLÓ DE LA PLANA,CALLE MANUEL AZA?A Nº 8,", CP 12006", TELF.964203659, ,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0047,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0047, ,N,PU,PÚBLICA,S,39.4840108,-0.7532808999999999
268,12,CASTELLÓN,40,BIBLIOTECA ESPECIALIZADA,BIBLIOTECA ESPECIALIZADA CEFIRE CASTELLÓ DE LA PLANA,CALLE JOSÉ PRADAS GALLÉN Nº S/N,", CP 12006", TELF.964239588/4239648, FAX.964239811,HTTP://INTERCENTRES.CULT.GVA.ES/CEFIRE/12400551/INDEX.HTM,HTTP://WWW.BEGV.GVA.ES/CEFIRE/VAL_TLPCEF.HTML,BIBLIOCASTELLO@EDU.GVA.ES,N,PU,PÚBLICA,N,39.9933817,-0.0599337
269,12,CASTELLÓN,40,BIBLIOTECA ESPECIALIZADA,BIBLIOTECA ESPECIALIZADA DIRECCIÓ GENERAL DE FAMILIA Y MUJER CASTELLÓ DE LA PLANA,CALLE ENSEÑANZA Nº 10,", CP 12001", TELF.964228014, FAX.964239567,HTTP://WWW.PRE.GVA.ES/DGM/TLPDGM.HTML ,HTTP://WWW.PRE.GVA.ES/DGM/TLPDGM.HTML ,BIBLIOTECA.DGMI_CAST@GVA.ES ,N,PU,PÚBLICA,N,39.6554856,-0.8925575
270,12,CASTELLÓN,40,BIBLIOTECA AUXILIAR ARCHIVO,BIBLIOTECA AUXILIAR ARCHIVO HISTORICO PROVINCIAL CASTELLÓ DE LA PLANA,CALLE RAFALAFENA Nº 29,", CP 12003", TELF.964 55 83 80, FAX.964 55 83 81,HTTP://WWW.BIBLIOTECASPUBLICAS.ES/CASTELLON/ESPO.HTM ,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=AHPC,AHPC@GVA.ES,N,PU,PÚBLICA,N,39.988569,-0.0308667
271,12,CASTELLÓN,40,BIBLIOTECA PRIVADA,BIBLIOTECA PRIVADA RAMELL CASTELLÓ DE LA PLANA,CALLE JORDI JOAN Nº 37,", CP 12003", TELF.653232337, ,HTTP://WWW.GRUPRAMELL.COM,HTTP://WWW.GRUPRAMELL.COM/BIBLIOTECA/CATALEG.HTM,RAMELL@GRUPRAMELL.COM,N,PR,PRIVADA,N,38.2508326,-0.8121845999999999
272,12,CASTELLÓN,40,CENTRO DE DOCUMENTACION,CENTRO DE DOCUMENTACION EUROPEA  UNIVERSITAT JAUME I CASTELLÓ DE LA PLANA,EDIFICIO BIB.CENTRAL.CAMPUS DEL RIU SEC ,", CP 12071", TELF.964728766, FAX.964728778,HTTP://SIC.UJI.ES/CD/CDE,HTTP://SIC.UJI.ES/CD/OPAC/SPANISH/,ALEIXAND@SG.UJI.ES / CDE@SG.UJI.ES,N,PU,PÚBLICA,N,40.0183604,-0.0924005
273,12,CASTELLÓN,43,AGENCIA DE LECTURA,AGENCIA DE LECTURA  CAUDIEL,PLAZA DE ESPAÑA Nº 2,", CP 12440", TELF.964144146/658856592, FAX.964144058 AYTO, , ,JOSEMA_@GMX.COM,N,PU,PÚBLICA,N,39.4659856,-0.3811072
274,12,CASTELLÓN,44,OTRAS PÚBLICAS,OTRAS PÚBLICAS  CERVERA DEL MAESTRE,CALLE SANTA BÁRBARA Nº 1,", CP 12578", TELF.964498001 AYTO, FAX.964498283 AYTO, , , ,N,PU,PÚBLICA,N,38.3448163,-0.4855755
275,12,CASTELLÓN,46,OTRAS PÚBLICAS,OTRAS PÚBLICAS  CIRAT,CALLE SAN BERNARDO Nº 1,", CP 12231", TELF.964143113 AYTO, FAX.964143240 AYTO, , ,JUANCIRAT@HOTMAIL.COM,N,PU,PÚBLICA,N,39.4840108,-0.7532808999999999
276,12,CASTELLÓN,48,OTRAS PÚBLICAS,OTRAS PÚBLICAS  CORTES DE ARENOSO,CALLE MAYOR Nº 1,", CP 12127", TELF.964383110 AYTO, FAX.964383025 AYTO, , ,INFO@CORTESDEARENOSO.ES,N,PU,PÚBLICA,N,39.6691624,-0.3392284
277,12,CASTELLÓN,49,AGENCIA DE LECTURA,AGENCIA DE LECTURA  COSTUR,PLAZA ESGLÉSIA Nº 7,", CP 12119", TELF.964388013 AYTO, FAX.964388463 AYTO, , ,AJUNTAMENT@COSTUR.ES,N,PU,PÚBLICA,N,38.9151099,-0.1947163
278,12,CASTELLÓN,5,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL  ALCORA (L'),CALLE AGUA Nº 6,", CP 12110", TELF.964367322, FAX.964386455 AYTO,HTTP://WWW.ALCORA.ORG/ALCORA.HTM,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0128,BIBLIOTECA@ALCORA.ORG,N,PU,PÚBLICA,N,37.9145432,-0.7362325
279,12,CASTELLÓN,50,AGENCIA DE LECTURA,AGENCIA DE LECTURA JOAN FUSTER COVES DE VINROMÀ (LES),PLAZA CERVANTES Nº S/N,", CP 12185", TELF.964426003/9 AYTO, FAX.964426002 AYTO, ,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0186,BIBLIO1996@GMAIL.COM/JOANFUSTER.3166@CAJARURAL.COM,N,PU,PÚBLICA,S,39.1255055,-0.2922002
280,12,CASTELLÓN,53,AGENCIA DE LECTURA,AGENCIA DE LECTURA  XILXES,AVENIDA JAUME I Nº 6,", CP 12592", TELF.964583370, FAX.964590425 AYTO,HTTP://WWW.BIBLIOTECASPUBLICAS.ES/XILXES/,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0162,BIBLIOTECA@XILXES.ES,N,PU,PÚBLICA,S,40.0371724,0.0403303
281,12,CASTELLÓN,57,AGENCIA DE LECTURA,AGENCIA DE LECTURA  ESLIDA,CALLE PRINCEP FELIP Nº 49,", CP 12528", TELF.964628000 AYTO, FAX.964628025 AYTO, , , ,N,PU,PÚBLICA,N,39.8818176,-0.3070386
282,12,CASTELLÓN,59,OTRAS PÚBLICAS,OTRAS PÚBLICAS  FANZARA,CALLE EL TURIO Nº 5,", CP 12230", TELF.964619001 AYTO, FAX.964619009 AYTO, , ,FANZARA_ALC@GVA.ES,N,PU,PÚBLICA,N,40.0184822,-0.3173927
283,12,CASTELLÓN,6,AGENCIA DE LECTURA,AGENCIA DE LECTURA  ALCUDIA DE VEO,CALLE LA FUENTE Nº 7,", CP 12222", TELF.964629056 AYTO, , , ,ALCUDIADEVEO_SEC@GVA.ES,N,PU,PÚBLICA,N,39.40235440000001,-0.5907213
284,12,CASTELLÓN,60,AGENCIA DE LECTURA,AGENCIA DE LECTURA  FIGUEROLES,PLAZA VILLALONGA Nº 14,", CP 12122", TELF.964381573 AYTO, FAX.964381633 AYTO, , ,FIGUEROLES_AYT@GVA.ES,N,PU,PÚBLICA,N,40.1162599,-0.23598
285,12,CASTELLÓN,61,AGENCIA DE LECTURA,AGENCIA DE LECTURA  FORCALL,PLAZA MAYOR Nº 13,", CP 12310", TELF.964171001 AYTO, FAX.964171001 AYTO, , ,BIBLIOTECA@FORCALL.ES,N,PU,PÚBLICA,N,40.8886895,-2.9436437
286,12,CASTELLÓN,64,AGENCIA DE LECTURA,AGENCIA DE LECTURA  FUENTES DE AYÓDAR,PLAZA SALVADOR SEGARRA Nº 15,", CP 12225", TELF.964618034 AYTO, FAX.964618085 AYTO, , , ,N,PU,PÚBLICA,N,40.0207477,-0.4197533
287,12,CASTELLÓN,67,AGENCIA DE LECTURA,AGENCIA DE LECTURA  GELDO,AVENIDA CASTELLÓN Nº 20,", CP 12412", TELF.964711209 AYTO, FAX.964711209 AYTO, , ,AGENCIALECTURA@GELDO.ES,N,PU,PÚBLICA,N,40.0401866,-0.0745656
288,12,CASTELLÓN,7,AGENCIA DE LECTURA,AGENCIA DE LECTURA  ALFONDEGUILLA,CALLE ACEQUIA Nº 18 PISO 2,", CP 12609", TELF.964661996, FAX.964667089 AYTO, , , ,N,PU,PÚBLICA,N,39.6040097,-0.7277374
289,12,CASTELLÓN,70,OTRAS PÚBLICAS,OTRAS PÚBLICAS  JANA (LA),CALLE LA CORT Nº 20,", CP 12340", TELF.964497049, , , ,INFO@LAJANA.ES,N,PU,PÚBLICA,N,40.4653095,0.1788846
290,12,CASTELLÓN,71,AGENCIA DE LECTURA,AGENCIA DE LECTURA AYUNTAMIENTO JÉRICA,CALLE DEL RÍO Nº 2,", CP 12450", TELF.964129173, FAX.964129045 AYTO, , ,BIBLIOTECA@JERICA.ES,N,PU,PÚBLICA,N,39.7257658,-0.9731057999999998
291,12,CASTELLÓN,72,AGENCIA DE LECTURA,AGENCIA DE LECTURA  LLUCENA,PLAZA D'ESPANYA Nº 22,", CP 12120", TELF.964380415, FAX.964380317 AYTO, , ,AYTOLUCENA@TERRA.ES,N,PU,PÚBLICA,N,39.1998967,-0.3133526
292,12,CASTELLÓN,74,AGENCIA DE LECTURA,AGENCIA DE LECTURA  LLOSA (LA),PLAZA DE ESPAÑA Nº 3 PISO 1,", CP 12591", TELF.962610542, , , ,AYUNTAMIENTO@LALLOSA.ES,N,PU,PÚBLICA,N,39.4658235,-0.3812176
293,12,CASTELLÓN,77,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL CASA DE LA CULTURA MONCOFA,CALLE RAMON Y CAJAL Nº 6,", CP 12593", TELF.964577978, FAX.964580348 AYTO,HTTP://WWW.BIBLIOTECASPUBLICAS.ES/MONCOFA/INDEX.JSP,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0123,BIBLIOTECA@MONCOFA.COM,N,PU,PÚBLICA,N,,
294,12,CASTELLÓN,78,AGENCIA DE LECTURA,AGENCIA DE LECTURA  MONTÁN,AVENIDA ANTONIO FORNÁS Nº 10,", CP 12447", TELF.964131002 AYTO, FAX.964131267 AYTO, , ,MONTAN@FVMP.ES,N,PU,PÚBLICA,N,40.0358771,-0.5532633
295,12,CASTELLÓN,8,AGENCIA DE LECTURA,AGENCIA DE LECTURA  ALGIMIA DE ALMONACID,CALLE LARGA Nº 56,", CP 12414", TELF.964139031 AYTO, FAX.964139059 AYTO, , ,AALMONACID_ALC@GVA.ES,N,PU,PÚBLICA,N,39.5913379,-0.4646531999999999
296,12,CASTELLÓN,80,AGENCIA DE LECTURA,AGENCIA DE LECTURA  MORELLA,CALLE COLOMER Nº 4,", CP 12300", TELF.964160987, ,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0194,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0194,ASVMASOS@OUTLOOK.COM,N,PU,PÚBLICA,S,39.4741098,-0.3812748
297,12,CASTELLÓN,82,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL  NULES,CALLE MAYOR Nº 57,", CP 12520", TELF.964670635, FAX.964674931 AYTO, , ,BIBLIOTECA@NULES.ES,N,PU,PÚBLICA,N,39.4740331,-0.4146675
298,12,CASTELLÓN,84,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL  ONDA,CALLE BALMES Nº 2 PISO 2,", CP 12200", TELF.964771193, FAX.964776432,HTTP://WWW.BIBLIOTECASPUBLICAS.ES/ONDA/,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0111,BIBLIOTECA@ONDA.ES,N,PU,PÚBLICA,S,39.4730911,-0.381079
299,12,CASTELLÓN,85,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL  ORPESA,CALLE CABANES Nº 1,", CP 12594", TELF.964313574, ,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0050,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0050,BIBLIOTECA@OROPESADELMAR.ES,N,PU,PÚBLICA,S,39.9881817,-0.0492637
300,12,CASTELLÓN,89,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL  PENÍSCOLA,CALLE MESTRE BAYARRI Nº 2 PISO 3,", CP 12598", TELF.964477800, FAX.964489212 AYTO,HTTP://WWW.PENISCOLA.ORG/CA/BIBLIOTECA/95/BIBLIOTECA-PUBLICA-MUNICIPAL-DE-PENISCOLA.HTML,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0173,BIBLIOTECA@PENISCOLA.ORG,N,PU,PÚBLICA,S,40.360179,0.4000165
